gene_id	gene_name	SRR8521732	SRR8521733	SRR8521735	SRR8521737	SRR8521738	SRR8521656	SRR8521658	SRR8521673	SRR8521679	SRR8521683	SRR8521692	SRR8521696	SRR8521702	SRR8521723	SRR8521662	SRR8521675	SRR8521677	SRR8521694	SRR8521698	SRR8521700	SRR8521706	SRR8521666	SRR8521668	SRR8521670
ENSG00000202119	RNU6-302P	0	0	0	0	0	0.63	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0.92
ENSG00000202124	RNY4P3	0	0	0	0	0	0	0	0	2.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202125	RNU1-100P	0	0	0	0	0	0	3.37	0	0	0	0	1.02	0	0	0	0	2.89	0.91	1.26	0	0.36	0	0.61	0
ENSG00000202137	Y_RNA	0	0	0.27	0	0	0.78	0.23	0.62	0	0.35	0	0	0.53	0.82	0	0	0	0	0	0	0.47	0	0	1.21
ENSG00000202141	Y_RNA	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202142	SNORD114-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202144	Y_RNA	0	0	0	1.35	0	0	0	0	0	0	0	0	2.29	1.12	0	0	0	0	0	0	0	0	0	0
ENSG00000202146	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202147	RNA5SP329	0.24	0	0.34	0	0.55	0.79	0.31	1.2	0	0.48	0	0	0.35	9.7	0.72	0	0	0	0	0	0	0.71	1.51	1.54
ENSG00000202150	RNU6-407P	2.41	0.28	7.19	3.9	0.7	0.69	3.14	1.11	1.25	2.75	4.82	1.79	2.65	0.36	3.17	2.03	0	0	2.64	0.51	1.49	1.85	3.77	0.97
ENSG00000202151	RNY4P28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202157	RNU4-11P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202159	RNU6-742P	0	1.35	5.33	5.34	4.62	1.27	0.19	1.05	0	0	0	0	0.63	0	1.72	0.35	7.24	0	1.25	0.16	0.71	6.76	2.39	3.68
ENSG00000202160	RNU5E-7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202164	RNA5SP117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202167	RNU1-114P	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202169	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202172	RNU6-1327P	0	0	0.85	0	0	0	0	8.73	0.62	0	0	0	0	0	0	0	0	0	3.25	0.33	3.67	1.76	6.8	6.66
ENSG00000202174	RNA5-8SP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202175	RNA5SP128	0	0	0	0	0	0	0	0.3	0	2.26	0	0	0	0	0	0	0	0	0	0	1.54	0	0	0
ENSG00000202177	Y_RNA	0	0	0	0	0	0	1.44	0	0	0	0	0	0	0	0	2.54	0	0	0	0	0	1.23	0	0
ENSG00000202182	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202183		0	0	0	0	0	0	0	0	0	0	0	0	2.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202184	RNU6-1283P	0	0	0	0.43	0	0	0.19	2.91	0	2.7	0	0.35	1.3	0.35	0	0	0	0	0	0	0	1.32	0.62	0
ENSG00000202186	RNU6-497P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0
ENSG00000202187	RNA5SP355	2.52	0.91	2.5	5.02	3.59	3.65	3.03	7.39	3.24	6.5	0	0.46	11.98	37.39	9.07	2.61	3.75	0.41	2.12	4.98	7.2	17.65	18.33	42.78
ENSG00000202188	SNORD115-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202189	SNORA30B	0	0	0	0	0	0	0	0	0	0	0	0	1.22	0	0	0	0	0	0	0	0	0.31	0.44	0.68
ENSG00000202190	Y_RNA	0	0	0	0	0	0	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202191	SNORD113-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202193	RNA5SP427	0	0	0	1.71	0	0	2.32	0	0	0	0	0	0	1.99	0	0	0	0	0	0	3.83	0	1	9.99
ENSG00000202195	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202198	7SK	160.94	195.92	155	247.09	184.05	214.19	217.65	285.12	57.64	449.46	61.48	148.92	1166.63	1244.15	96.51	294.73	173.24	53.1	89.54	80.27	562.27	392.87	537.12	552.87
ENSG00000202199	RNU1-115P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202200	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202205	RNU6-1034P	0	0.6	0	0	0	0	0	1.56	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	5.31	0
ENSG00000202206	RNU6-169P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0
ENSG00000202211	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0.47	0	0	0	0	0	0	0	0.65	1
ENSG00000202215	RNU1-51P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202216		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0
ENSG00000202217	RN7SKP47	0	0	0	0	0	0.06	0.09	0	0	0	0	0	0.12	0.2	0	0	0	0	0	0	0	0	0	0
ENSG00000202222	Y_RNA	1.04	1.47	1.58	0.37	1.2	2.01	1.86	1.28	1.62	1.05	23.5	0.92	2.67	2.48	0.78	0.16	2.9	2.75	0	1.89	2.25	3.09	1.09	2.51
ENSG00000202224	Y_RNA	0	0.25	0	0	0	0	0	0	0	0.53	0	0.62	0	0	0.4	0	0	0	0	0	0	0	0	1.7
ENSG00000202225	RNA5SP240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202227	RNU6-282P	0	0	0	0	0	1.36	0.4	0	0	0	0	0	0.45	0	0	0	0	0	0	0.69	0	0	0	0
ENSG00000202229	RNU6-1138P	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202231		0	0	4.18	3.99	0	1.07	9.51	3.86	0	4.58	12.21	0	0	0.71	0	12.61	0	0	1.3	0.91	0	0	3.75	8.38
ENSG00000202233	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0
ENSG00000202237	RNU6-53P	0	0	0	1.67	0	0	0	0	0	0	0	0	0.85	0	2.62	0	2.38	0	0	0	0	0	0.61	0
ENSG00000202239	RNU6-396P	0	0.84	0.95	0.43	0	1.64	0	0	0	0	0	0	0.43	0.71	0	0	0	0	0	0	0	0	0.62	0
ENSG00000202240	RNU6-737P	0	0	0	0	0	0.95	0	0	5.06	0	0.26	0	0	0	0	0	0	0.29	0	0	0	0	0	0
ENSG00000202241	RN7SKP186	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0
ENSG00000202242	RNU6-1276P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202245	RNU6-728P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202249	RNU5E-5P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202251	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0.31	0	0	0	0	0	0	0.33	0	0	0
ENSG00000202252	SNORD14C	0.81	0	0.76	0	0	0	0.27	0.65	0	0.38	0	1.09	4.19	10.36	0	4.37	1.55	0	0.48	0	4.23	23.38	40.19	13.16
ENSG00000202254	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202255	Y_RNA	3.16	0	0.47	3.03	0	1.46	0	0.65	1.65	5.08	0	0	3.09	0	9.91	0	0	0	0	1.03	4.25	0.39	0.55	3.4
ENSG00000202257	RNA5S16	0	0	0.01	0.02	0	0	0	0.02	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0
ENSG00000202259	RNU6-1318P	0	0	0.44	0	0	0	0	0	0	0	0	0	0	3.29	0	0	0	0	0	0	0	0.45	0	0
ENSG00000202260	RN7SKP69	0	0.06	0.82	0	0	0.94	0.05	0.33	0	0.07	0.1	1.09	0	0.42	0	0	0	0	0.72	0	0.16	0	0	0
ENSG00000202261	SNORD115-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202263	RNA5SP22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74	0	0	0	0	1.16	0
ENSG00000202264	RNA5SP77	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202265	RNU6-596P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202268	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202269	U8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202270	SNORD114-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202272	Y_RNA	0	0	0.11	0.46	0.74	0.71	4.77	0.78	15.9	2.26	0	7.56	0	0.38	9.07	1.37	0	0	0	1.77	0	0	0	0
ENSG00000202273	Y_RNA	0	0	1.32	2.2	2.83	0	0	0	2.55	0.62	0	0	0.45	2.19	0	0	0	13.04	0	0	0	5.45	0	0
ENSG00000202275		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202276	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0	0	0
ENSG00000202279	Y_RNA	0	0	0	0	0	0	0	0	0	2.73	0	0	0.99	0	0	0	0	0	0	0	0.83	0	0	0
ENSG00000202281	RNA5SP235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202283		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0
ENSG00000202285	RNU6-117P	0	0	0	2.88	0	0	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202290	RNA5SP37	3.29	0	0.07	0.3	0	0	0.7	0	0	0	0	0	1.25	0.25	0	0	0	0	0.9	0	0	0	0	0
ENSG00000202293	SNORD114-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202296	RNU6-1335P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79	0
ENSG00000202297	RNY3P12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202300	RNU6-487P	0	0	0	2.6	1.39	0	0	0	0	0	0	0	0	2.17	0	0	6.97	0	0	0	1.13	13.93	4.43	2.95
ENSG00000202304	RNU6-1130P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202306	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202308	RNU6-996P	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202309	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87	0	0
ENSG00000202310	Y_RNA	0	0	1.21	1.62	8.44	0	0	0	1.17	0	0.64	4.33	1.65	1.68	1.69	0	0	0	1.23	1.73	0	1.67	1.76	3.62
ENSG00000202313	RNU1-64P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202314	SNORD6	0	3.23	2.41	0	4.66	2.99	3.52	0.82	2.77	3.4	2.6	14.52	11.68	3.95	2.98	9.98	1.01	0.48	1.49	2.66	1.65	0	6.9	0
ENSG00000202317	RNU1-84P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202318	Y_RNA	0	0.51	0	0	0	0	0	0	0.56	0	0	1.9	0	0.32	0	0	0	0	0	0	0	0	0	0
ENSG00000202322	RNA5SP131	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202324	RNA5SP366	0.45	0	0.08	0	0	0	0.15	0.55	0	0.91	0	0	0.33	0.27	0	0	0	0	0	0.13	0.28	0.34	0	0
ENSG00000202329	RNU6-609P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202331	RNA5SP167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28	0	0	0	0	0	0
ENSG00000202332	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202334	RNA5SP238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202335		0	0	0	0	0	0	0	0	8.65	0	0	0	0	0	0	0	5.7	0	10.13	0	0	0	0	0
ENSG00000202336	RNU6-359P	0	0	0	0	0	0	0.18	0	0	0	0	0	0.41	0	0	0	0	0	0	0	0	0	0.59	0
ENSG00000202337	RNU6-8	0	0	0	0	12.49	0	0	25.88	0	0	7.1	0	50.05	0	0	0	25.01	0	0	0	11.47	0	0	99.62
ENSG00000202339	RNU4-45P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202341	RNU6-1051P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202343		10.67	5.66	1.32	13.38	15.24	3.01	10.86	14.07	5.27	5.51	2.8	6.43	1.71	2.79	1.76	2.73	4.33	0.14	11.03	7.69	2.89	4.05	8.56	7.56
ENSG00000202344	RN7SKP208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0
ENSG00000202345	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202347	RNU1-16P	0.58	0	1.3	1.88	0	0.81	3.22	0.72	0.64	2.36	4.3	0.69	2.57	0.17	1.32	0.8	0	8.82	4.45	1.05	0.54	5.66	0.31	0.95
ENSG00000202350	RNU6-326P	0	0	0.42	0	0	0	1.33	0	0	0	0	0	0	0	0	0.07	0.11	0	0	0	0	0	0	0
ENSG00000202351	RN7SKP204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21
ENSG00000202354	RNY3	9.55	8.53	9.31	34.99	33.75	17.67	7.59	12.78	3.56	8.47	1.59	9.49	98.24	74.33	9.99	8.22	2.9	0.82	15.76	9.59	67.18	80.32	56.96	107.42
ENSG00000202356	RNA5SP277	0	0	0	0	0	0	0	0	0	0	0	0	4.93	0	0	0	0	0	0	0	1.67	0	0	0
ENSG00000202357	Y_RNA	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202358	RNU6-652P	0	0	4.2	5.34	1.32	0	0.93	0.35	1.79	2.32	0.87	3.73	1.68	4.09	0	5.95	0	0	10.03	0.16	2.68	0.42	2.39	8.28
ENSG00000202360	RN7SKP249	0	0	0.04	0.08	0	0.06	0.07	0	0	0	0	0.19	0.16	0.27	0	0	0	0	0	0	0	0	0.12	0
ENSG00000202361	Y_RNA	0	0	0	0	1.53	0	0	0	0	0	0	0	1.94	0.79	0	0	0	0	0	0	1.23	0	0	2.12
ENSG00000202363	SNORA62	0.29	0	0.7	1.34	0	0	0.07	0	0.56	2.43	0	0.93	7.17	1.24	0.37	0	0.12	0	1.48	0	7.65	16.2	2.48	15.69
ENSG00000202368	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69	0	0	0	0	0
ENSG00000202373	SNORD115-43	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0.18	0.06	0	0	0	0
ENSG00000202374	SNORA62	0	0	0	1.13	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	1.62	0
ENSG00000202377	SNORA25B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202379	SNORA70	0	0.37	0.07	0	0	0.65	0	0	0	0	0.15	3.25	0	0	0	0	0	0	0	0.11	0.98	0	0	0
ENSG00000202380	RNU1-55P	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202382	Y_RNA	0	0.59	2.35	0.9	0	0	0.61	0	0	4.12	6.19	0.37	4.57	0.37	0.94	1.72	0.47	0	0.69	5.77	5.05	2.84	3.97	1.01
ENSG00000202383	RNA5SP279	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0.15	0	0	0	0	0	0	0	0
ENSG00000202385	Y_RNA	0	4.52	0	0	0	0	0	0	0	0	0	0	0	2.8	3.45	0	0	0	1.54	0.13	0	0.35	0.49	0
ENSG00000202386	RNA5SP211	0	0	0.18	0.35	0	0.27	0.16	0.3	0	0.25	0	0	0	1.91	0	0.3	0	0	0	0	0	0	0	0.79
ENSG00000202388	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202389	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202392	RN7SKP292	0.4	0.1	2.29	0.34	0.15	0.7	1.67	0.29	3.56	4.97	0.28	0.07	3.99	1.7	0.45	0.24	0.08	0.09	3.29	0.07	1.34	1.97	2.33	0.84
ENSG00000202395	RN7SKP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0
ENSG00000202398	RNU6-61P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202399	Y_RNA	0	0	0	0	6	0	0	0	0	0	0	0	0	1.24	0	0	0	0	0	0	0	0	0	0.84
ENSG00000202400	SNORD82	1.53	1.47	4.65	0	0	1.7	2	0.94	0	6.18	1.19	1.84	1.1	0	0	0.47	0	1.1	11.88	3.9	12.12	17.68	6.24	14.08
ENSG00000202402	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202406	RN7SKP187	0	0.83	0	0	0	1.31	0	0.61	1.35	0	0	1.21	2.3	0	0	0.46	0.06	0	0.85	0.26	0	0	0	0
ENSG00000202407	Y_RNA	0	0	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202408	RNVU1-21	1.41	8.05	3.07	21.34	24.92	18.51	7.12	5.96	4.86	2.86	0.71	39.17	1.61	0.56	1.89	0.48	1.46	1.43	5.4	8.1	0.78	0	1.32	0.51
ENSG00000202410	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202411	RNA5SP259	0	0.26	0.1	0	0	1.53	0	1.36	0	0.28	0.63	0	0.41	0	0	0.34	0	0	1.21	0.31	0	0.41	0.58	0.91
ENSG00000202412	RNY3P13	0	0	0	0	0	0.35	3.46	0	0	0.97	0	0	1.55	1.89	0	0	0	0	0	0.35	0	0	1.99	7.02
ENSG00000202414	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0
ENSG00000202415	RN7SKP269	0	0	0	0	0	0	0.04	0	0.13	0	0	0	0.28	0.15	0.09	0	0	0	0.68	0.21	0	0	0	0
ENSG00000202417	Y_RNA	0	0	1.12	6.72	1.8	1.15	1.35	0.32	2.16	1.05	3.36	1.85	0	2.48	0	0	0	0	4.55	2.32	0.32	3.09	2.72	1.68
ENSG00000202422	RNA5SP30	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202423	RNU6-827P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202427	RNU6-744P	0	0	0	0	0	0	0.19	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202428	RNU6-108P	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	1.29	0	0	0	0	0	0	0	0	3.68
ENSG00000202429	RNU4-48P	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202430	RNA5SP88	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0	1.69	0	0	0	0	0	0.82	0	0
ENSG00000202431	RNU6-438P	0	0	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202433	RNU6-54P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202434		0	0.36	0	2.45	0	0.63	0	0	0	1.92	0.14	2.24	0.56	0	0	0	0	0	0.83	0.11	0.24	0	0	0.62
ENSG00000202438	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202440	SNORD42	0	0	0	2.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	1.16	0	0
ENSG00000202441	RNY4P10	0	0	0.26	1.01	0.81	0	0.54	0	0	0	0	0.83	3.12	0	0	0	0	0.25	0	0	0	0	0.74	0
ENSG00000202444	RNU5E-6P	28.32	9.09	5.25	25.55	54.37	40.38	44.72	23.28	62.37	10.55	2.8	93.67	13.59	5.24	37.57	7.28	12.42	14.32	20.47	53.85	3.36	6.54	3.32	10.4
ENSG00000202445	RNU6-669P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0
ENSG00000202449	SNORA63	0	0	0	0	0	0	0	0	0	0	0	0	0.66	0	0	0	0	0	0.49	0	0.28	0	0	0
ENSG00000202459	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0
ENSG00000202461	Y_RNA	0	0.74	0	0.75	2.4	0.29	0	0	0	0	0	0	4.19	1.24	0	3.18	0	0	0	0	5.15	0.39	3.8	0.84
ENSG00000202468	RNU4-17P	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0	0.27	0	0
ENSG00000202469	Y_RNA	0	0	0.34	0	0	0.69	0.47	0.77	0	0	0	0	0	2.26	0	0	0	0	0	0	0	0	0	0
ENSG00000202470	Y_RNA	0	0.29	1.1	7.94	4.25	0	1.6	3.01	2.55	0.93	0	5.82	2.25	3.29	0	0	0	0.43	2.02	1.89	1.9	0	1.92	11.82
ENSG00000202471	RNU4-20P	1.64	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53
ENSG00000202472	RNA5SP248	0	0	0	0	0	0	0	0	0	0	0	2.02	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202473	RN7SKP81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202474	RNA5SP283	0	0	0	2.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202476	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202478	RNU6-81P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202479	SNORD14	0	0	0	0	2.78	0	0.52	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0
ENSG00000202485	RNU6-499P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202490	RNU6-597P	0	0	0	0	0	0	0	0	0	0.32	0	0	0.46	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202491	RNU6-716P	0	0	0	0	0	0	0	0	0	0	0	0	2.69	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202495	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202497	RNU6-898P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23	0	0
ENSG00000202498	SNORD116	0	0	0	3.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13	0	0
ENSG00000202499	SNORD115-36	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0.18	0.06	0	0	0	0
ENSG00000202502	RNA5SP151	0	0	0.61	6.05	0.56	1.52	2.02	0	4.59	0	0	0.29	11.04	12.45	2.58	0	0	0	0	0.27	0.97	0	0.51	0.79
ENSG00000202503	SNORD34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13	2.26	11.9
ENSG00000202508	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202512	RN7SKP230	0	0	0.61	1.01	2.64	0.21	0.51	1.09	0	0.55	0.6	1.27	0.32	0	0.29	0.12	0	0.27	1.97	2.66	0.24	0.09	0.93	0
ENSG00000202513	RNU6-805P	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202514	Y_RNA	0	2.13	0	0	2.6	0	0.55	0	0	0.29	0.86	0	0	0	0.42	0	0	0	0	0	1.39	0	1.18	0
ENSG00000202515	VTRNA1-3	90.02	52.81	45.52	91.4	98.06	13.68	120.22	104.97	13.66	27.49	57.57	66.05	5.41	276.59	33.16	55.8	50.76	50.89	158.29	63.67	76.09	54.05	111.84	62.79
ENSG00000202517		0	0.18	0.14	1.41	0.45	0	0	0	0	0.2	4.02	0.93	0	0.23	0	0	0.58	0	0	0.22	0.98	0.88	0.82	1.91
ENSG00000202521	RNA5S7	0	0	0.01	0.02	0	0	0	0.02	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0
ENSG00000202522	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	1.54	0	0.93	0.78	0	0	0	0	0	0	0	0	0
